Index Name,Date,PE,PB,Div Yield,Close,Earnings
NIFTY NEXT 50,24/01/2012,15.48,2.16,1.56,9610.55,620.84
NIFTY NEXT 50,23/01/2012,15.19,2.11,1.6,9407.7,619.34
NIFTY NEXT 50,20/01/2012,15.2,2.12,1.6,9414.35,619.37
NIFTY NEXT 50,19/01/2012,15.09,2.1,1.61,9342.7,619.13
NIFTY NEXT 50,18/01/2012,14.84,2.07,1.64,9192.3,619.43
NIFTY NEXT 50,17/01/2012,14.96,2.1,1.61,9262.1,619.12
NIFTY NEXT 50,16/01/2012,14.76,2.09,1.59,9138.2,619.12
NIFTY NEXT 50,13/01/2012,14.7,2.09,1.59,9101.5,619.15
NIFTY NEXT 50,12/01/2012,14.61,2.07,1.6,9030.55,618.11
NIFTY NEXT 50,11/01/2012,14.48,2.05,1.62,8947.55,617.92
NIFTY NEXT 50,10/01/2012,14.32,2.03,1.64,8848.15,617.89
NIFTY NEXT 50,09/01/2012,13.96,1.98,1.68,8626.85,617.97
NIFTY NEXT 50,07/01/2012,13.91,1.97,1.69,8593.45,617.79
NIFTY NEXT 50,06/01/2012,13.85,1.96,1.69,8560.5,618.09
NIFTY NEXT 50,05/01/2012,13.93,1.97,1.68,8607.8,617.93
NIFTY NEXT 50,04/01/2012,13.9,1.99,1.65,8589.15,617.92
NIFTY NEXT 50,03/01/2012,13.86,1.98,1.65,8564.55,617.93
NIFTY NEXT 50,02/01/2012,13.45,1.93,1.68,8312.1,618
NIFTY NEXT 50,30/12/2011,13.48,1.94,1.68,8333.1,618.18
NIFTY NEXT 50,29/12/2011,13.49,1.94,1.68,8334.55,617.83
NIFTY NEXT 50,28/12/2011,13.54,1.95,1.67,8366.35,617.9
NIFTY NEXT 50,27/12/2011,13.67,1.96,1.65,8448.75,618.05
NIFTY NEXT 50,26/12/2011,13.79,1.98,1.64,8522.05,617.99
NIFTY NEXT 50,23/12/2011,13.7,1.97,1.65,8467.45,618.06
NIFTY NEXT 50,22/12/2011,13.82,1.99,1.64,8542.5,618.13
NIFTY NEXT 50,21/12/2011,13.67,1.96,1.66,8446.45,617.88
NIFTY NEXT 50,20/12/2011,13.42,1.93,1.69,8295.85,618.17
NIFTY NEXT 50,19/12/2011,13.75,1.98,1.64,8499.85,618.17
NIFTY NEXT 50,16/12/2011,14.05,2.02,1.61,8682.5,617.97
NIFTY NEXT 50,15/12/2011,14.32,2.06,1.58,8851.3,618.11
NIFTY NEXT 50,14/12/2011,14.34,2.06,1.58,8864.55,618.17
NIFTY NEXT 50,13/12/2011,14.46,2.08,1.56,8938.1,618.13
NIFTY NEXT 50,12/12/2011,14.49,2.08,1.56,8955.1,618.02
NIFTY NEXT 50,09/12/2011,14.8,2.13,1.53,9148.35,618.13
NIFTY NEXT 50,08/12/2011,14.97,2.15,1.51,9253.3,618.12
NIFTY NEXT 50,07/12/2011,15.23,2.19,1.49,9414.25,618.14
NIFTY NEXT 50,05/12/2011,15.26,2.19,1.48,9429.55,617.93
NIFTY NEXT 50,02/12/2011,15.23,2.19,1.49,9411.95,617.99
NIFTY NEXT 50,01/12/2011,14.84,2.13,1.52,9173.7,618.17
NIFTY NEXT 50,30/11/2011,14.67,2.12,1.54,9089.95,619.63
NIFTY NEXT 50,29/11/2011,14.75,2.13,1.53,9140.9,619.72
NIFTY NEXT 50,28/11/2011,14.95,2.18,1.51,9263.5,619.63
NIFTY NEXT 50,25/11/2011,14.66,2.13,1.54,9083,619.58
NIFTY NEXT 50,24/11/2011,14.62,2.13,1.54,9057.45,619.52
NIFTY NEXT 50,23/11/2011,14.38,2.1,1.57,8924,620.58
NIFTY NEXT 50,22/11/2011,14.68,2.14,1.53,9106.85,620.36
NIFTY NEXT 50,21/11/2011,14.65,2.14,1.54,9087.45,620.3
NIFTY NEXT 50,18/11/2011,14.95,2.18,1.5,9268.2,619.95
NIFTY NEXT 50,17/11/2011,15.02,2.19,1.5,9313.4,620.07
NIFTY NEXT 50,16/11/2011,15.26,2.22,1.47,9457.35,619.75
NIFTY NEXT 50,15/11/2011,15.33,2.24,1.47,9504.65,620
NIFTY NEXT 50,14/11/2011,15.72,2.31,1.42,9802,623.54
NIFTY NEXT 50,11/11/2011,15.8,2.32,1.41,9875.9,625.06
NIFTY NEXT 50,09/11/2011,16,2.35,1.4,9995.8,624.74
NIFTY NEXT 50,08/11/2011,16.24,2.38,1.38,10138.15,624.27
NIFTY NEXT 50,04/11/2011,16.3,2.39,1.37,10178.65,624.46
NIFTY NEXT 50,03/11/2011,16.14,2.37,1.38,10077,624.35
NIFTY NEXT 50,02/11/2011,16.02,2.35,1.39,10003.8,624.46
NIFTY NEXT 50,01/11/2011,16,2.35,1.4,9993.7,624.61
NIFTY NEXT 50,31/10/2011,14.08,2.36,1.39,10047.15,713.58
NIFTY NEXT 50,28/10/2011,14.01,2.35,1.39,9997.8,713.62
NIFTY NEXT 50,26/10/2011,13.69,2.3,1.43,9768.8,713.57
NIFTY NEXT 50,25/10/2011,13.6,2.28,1.44,9699.35,713.19
NIFTY NEXT 50,24/10/2011,13.56,2.27,1.44,9660.45,712.42
NIFTY NEXT 50,21/10/2011,13.52,2.28,1.44,9682.65,716.17
NIFTY NEXT 50,20/10/2011,13.66,2.3,1.43,9782.45,716.14
NIFTY NEXT 50,19/10/2011,13.78,2.32,1.41,9870.2,716.27
NIFTY NEXT 50,18/10/2011,13.68,2.3,1.43,9780.65,714.96
NIFTY NEXT 50,17/10/2011,13.84,2.33,1.41,9903.75,715.59
NIFTY NEXT 50,14/10/2011,13.83,2.33,1.41,9895,715.47
NIFTY NEXT 50,13/10/2011,13.83,2.33,1.41,9893.65,715.38
NIFTY NEXT 50,12/10/2011,13.79,2.32,1.41,9869.2,715.68
NIFTY NEXT 50,11/10/2011,13.56,2.28,1.44,9703,715.56
NIFTY NEXT 50,10/10/2011,13.46,2.26,1.45,9631.25,715.55
NIFTY NEXT 50,07/10/2011,13.01,2.27,1.5,9518.9,731.66
NIFTY NEXT 50,05/10/2011,12.81,2.24,1.52,9371.9,731.61
NIFTY NEXT 50,04/10/2011,12.9,2.25,1.51,9435.25,731.41
NIFTY NEXT 50,03/10/2011,13.14,2.3,1.48,9613.8,731.64
NIFTY NEXT 50,30/09/2011,13.43,2.35,1.45,9822.2,731.36
NIFTY NEXT 50,29/09/2011,13.56,2.37,1.44,9916.35,731.29
NIFTY NEXT 50,28/09/2011,13.51,2.36,1.44,9885.2,731.7
NIFTY NEXT 50,27/09/2011,13.58,2.37,1.43,9935.55,731.63
NIFTY NEXT 50,26/09/2011,13.33,2.33,1.46,9748.35,731.31
NIFTY NEXT 50,23/09/2011,13.53,2.36,1.44,9895.95,731.41
NIFTY NEXT 50,22/09/2011,13.62,2.38,1.43,9966.65,731.77
NIFTY NEXT 50,21/09/2011,14.09,2.46,1.38,10311.1,731.8
NIFTY NEXT 50,20/09/2011,13.97,2.44,1.39,10216.4,731.31
NIFTY NEXT 50,19/09/2011,13.82,2.42,1.41,10113.15,731.78
NIFTY NEXT 50,16/09/2011,13.9,2.43,1.4,10167.25,731.46
NIFTY NEXT 50,15/09/2011,13.87,2.42,1.4,10147.65,731.63
NIFTY NEXT 50,14/09/2011,13.66,2.39,1.42,9995,731.7
NIFTY NEXT 50,13/09/2011,13.58,2.37,1.43,9931.9,731.36
NIFTY NEXT 50,12/09/2011,13.6,2.38,1.43,9948.2,731.49
NIFTY NEXT 50,09/09/2011,13.94,2.44,1.4,10199.5,731.67
NIFTY NEXT 50,08/09/2011,14.13,2.47,1.38,10336.7,731.54
NIFTY NEXT 50,07/09/2011,14.12,2.47,1.38,10333.1,731.81
NIFTY NEXT 50,06/09/2011,13.87,2.42,1.4,10152.25,731.96
NIFTY NEXT 50,05/09/2011,13.87,2.42,1.4,10149.2,731.74
NIFTY NEXT 50,02/09/2011,13.82,2.42,1.41,10113.4,731.79
NIFTY NEXT 50,30/08/2011,13.65,2.39,1.43,9989,731.79
NIFTY NEXT 50,29/08/2011,13.49,2.36,1.44,9872.05,731.81
NIFTY NEXT 50,26/08/2011,13.12,2.29,1.48,9597.8,731.54
NIFTY NEXT 50,25/08/2011,13.41,2.34,1.45,9815.35,731.94
NIFTY NEXT 50,24/08/2011,13.58,2.37,1.43,9939.45,731.92
NIFTY NEXT 50,23/08/2011,13.71,2.4,1.42,10029.4,731.54
NIFTY NEXT 50,22/08/2011,13.62,2.38,1.43,9964.3,731.59
NIFTY NEXT 50,19/08/2011,13.48,2.36,1.44,9864.05,731.75
NIFTY NEXT 50,18/08/2011,13.59,2.37,1.43,9940.8,731.48
NIFTY NEXT 50,17/08/2011,13.9,2.63,1.01,10159.7,730.91
NIFTY NEXT 50,16/08/2011,13.96,2.65,1.01,10232.05,732.95
NIFTY NEXT 50,12/08/2011,14.11,2.68,1,10343.1,733.03
NIFTY NEXT 50,11/08/2011,14.24,2.7,0.99,10434.05,732.73
NIFTY NEXT 50,10/08/2011,14.31,2.71,0.98,10486.25,732.79
NIFTY NEXT 50,09/08/2011,14.03,2.66,1,10279.5,732.68
NIFTY NEXT 50,08/08/2011,14.19,2.69,0.99,10415.35,733.99
NIFTY NEXT 50,05/08/2011,14.38,2.73,0.98,10542.05,733.11
NIFTY NEXT 50,04/08/2011,14.63,2.77,0.96,10699.55,731.34
NIFTY NEXT 50,03/08/2011,14.68,2.78,0.96,10740.35,731.63
NIFTY NEXT 50,02/08/2011,14.77,2.97,1.17,10796.2,730.95
NIFTY NEXT 50,01/08/2011,14.89,3,1.16,10883.15,730.9
NIFTY NEXT 50,29/07/2011,15.03,3,1.16,10910.2,725.89
NIFTY NEXT 50,28/07/2011,15.37,3.06,1.14,11117.75,723.34
NIFTY NEXT 50,27/07/2011,15.59,3.09,1.13,11228.7,720.25
NIFTY NEXT 50,26/07/2011,15.71,3.09,1.13,11223.75,714.43
NIFTY NEXT 50,25/07/2011,15.8,3.12,1.12,11333.55,717.31
NIFTY NEXT 50,22/07/2011,15.67,3.11,1.12,11278.45,719.75
NIFTY NEXT 50,21/07/2011,15.5,3.07,1.14,11140.2,718.72
NIFTY NEXT 50,20/07/2011,15.66,3.1,1.13,11253.2,718.6
NIFTY NEXT 50,19/07/2011,15.86,3.14,1.11,11416.05,719.8
NIFTY NEXT 50,18/07/2011,15.86,3.14,1.11,11414.35,719.69
NIFTY NEXT 50,15/07/2011,15.83,3.14,1.11,11390.15,719.53
NIFTY NEXT 50,14/07/2011,15.83,3.14,1.11,11390.45,719.55
NIFTY NEXT 50,13/07/2011,15.68,3.11,1.12,11282.35,719.54
NIFTY NEXT 50,12/07/2011,15.51,3.07,1.14,11159.35,719.49
NIFTY NEXT 50,11/07/2011,15.67,3.11,1.12,11279.1,719.79
NIFTY NEXT 50,08/07/2011,15.81,3.13,1.12,11356.75,718.33
NIFTY NEXT 50,07/07/2011,16.07,3.18,1.1,11543.5,718.33
NIFTY NEXT 50,06/07/2011,15.9,3.14,1.11,11415.75,717.97
NIFTY NEXT 50,05/07/2011,15.87,3.14,1.11,11397.15,718.16
NIFTY NEXT 50,04/07/2011,15.9,3.14,1.11,11416.75,718.03
NIFTY NEXT 50,01/07/2011,15.72,3.11,1.12,11291.75,718.3
NIFTY NEXT 50,30/06/2011,15.64,3.09,1.13,11234.9,718.34
NIFTY NEXT 50,29/06/2011,15.6,3.08,1.13,11200.15,717.96
NIFTY NEXT 50,28/06/2011,15.56,3.08,1.13,11177.2,718.33
NIFTY NEXT 50,27/06/2011,15.59,3.19,1.09,11196.4,718.18
NIFTY NEXT 50,24/06/2011,15.31,3.13,1.11,10995.15,718.17
NIFTY NEXT 50,23/06/2011,14.99,3.07,1.13,10767.5,718.31
NIFTY NEXT 50,22/06/2011,14.97,3.11,1.06,10748.8,718.02
NIFTY NEXT 50,21/06/2011,15.06,3.13,1.06,10825.05,718.79
NIFTY NEXT 50,20/06/2011,15.1,3.14,1.05,10853.95,718.8
NIFTY NEXT 50,17/06/2011,15.38,3.2,1.03,11051.25,718.55
NIFTY NEXT 50,16/06/2011,15.48,3.22,1.03,11127.65,718.84
NIFTY NEXT 50,15/06/2011,15.63,3.25,1.02,11229.7,718.47
NIFTY NEXT 50,14/06/2011,15.77,3.28,1.01,11336.3,718.85
NIFTY NEXT 50,13/06/2011,15.71,3.27,1.01,11291.65,718.76
NIFTY NEXT 50,10/06/2011,15.69,3.27,1.01,11278.45,718.83
NIFTY NEXT 50,09/06/2011,15.78,3.28,1.01,11341.55,718.73
NIFTY NEXT 50,08/06/2011,15.82,3.29,1,11370.65,718.75
NIFTY NEXT 50,07/06/2011,15.84,3.41,0.99,11383.3,718.64
NIFTY NEXT 50,06/06/2011,15.72,3.38,0.99,11301,718.89
NIFTY NEXT 50,03/06/2011,15.83,3.4,0.99,11308.15,714.35
NIFTY NEXT 50,02/06/2011,15.88,3.42,0.98,11381.65,716.73
NIFTY NEXT 50,01/06/2011,16.02,3.46,0.97,11496.2,717.62
NIFTY NEXT 50,31/05/2011,15.96,3.44,0.97,11444.15,717.05
NIFTY NEXT 50,30/05/2011,15.83,3.38,0.99,11241.2,710.12
NIFTY NEXT 50,27/05/2011,15.64,3.4,1,11149.05,712.85
NIFTY NEXT 50,26/05/2011,15.46,3.36,1.01,11017.5,712.65
NIFTY NEXT 50,25/05/2011,15.45,3.35,1.01,10977.5,710.52
NIFTY NEXT 50,24/05/2011,15.46,3.35,1.01,10981.3,710.3
NIFTY NEXT 50,23/05/2011,15.33,3.32,1.02,10888.1,710.25
NIFTY NEXT 50,20/05/2011,15.49,3.35,1.01,11001.1,710.21
NIFTY NEXT 50,19/05/2011,15.43,3.33,1.02,10942.1,709.14
NIFTY NEXT 50,18/05/2011,15.5,3.35,1.01,10988,708.9
NIFTY NEXT 50,17/05/2011,15.67,3.39,1,11111.65,709.1
NIFTY NEXT 50,16/05/2011,15.76,3.4,1,11145.6,707.21
NIFTY NEXT 50,13/05/2011,15.72,3.39,1,11185.4,711.54
NIFTY NEXT 50,12/05/2011,15.96,3.35,1.01,11063.6,693.21
NIFTY NEXT 50,11/05/2011,16.03,3.37,1.01,11114,693.33
NIFTY NEXT 50,10/05/2011,15.98,3.35,1.02,11048.2,691.38
NIFTY NEXT 50,09/05/2011,16.02,3.35,1.01,11060.9,690.44
NIFTY NEXT 50,06/05/2011,15.97,3.33,1.02,10993.7,688.4
NIFTY NEXT 50,05/05/2011,15.79,3.27,1.04,10775,682.39
NIFTY NEXT 50,04/05/2011,15.99,3.3,1.03,10902.65,681.84
NIFTY NEXT 50,03/05/2011,16.12,3.33,1.02,10989.2,681.71
NIFTY NEXT 50,02/05/2011,16.58,3.4,1,11231.7,677.42
NIFTY NEXT 50,29/04/2011,16.87,3.44,0.99,11376.7,674.37
NIFTY NEXT 50,28/04/2011,17.3,3.48,0.98,11521.35,665.97
NIFTY NEXT 50,27/04/2011,17.43,3.5,0.97,11598.5,665.43
NIFTY NEXT 50,26/04/2011,17.54,3.49,0.97,11558.95,659.01
NIFTY NEXT 50,25/04/2011,17.55,3.49,0.97,11571.65,659.35
NIFTY NEXT 50,21/04/2011,17.5,3.48,0.98,11532.85,659.02
NIFTY NEXT 50,20/04/2011,16.66,3.22,1.03,11602.7,696.44
NIFTY NEXT 50,19/04/2011,16.55,3.19,1.04,11487.85,694.13
NIFTY NEXT 50,18/04/2011,16.57,3.19,1.04,11475.25,692.53
NIFTY NEXT 50,15/04/2011,16.66,3.21,1.03,11606.2,696.65
NIFTY NEXT 50,13/04/2011,16.67,3.21,1.03,11618.6,696.98
NIFTY NEXT 50,11/04/2011,16.41,3.16,1.05,11437.5,696.98
NIFTY NEXT 50,08/04/2011,16.56,3.19,1.04,11544.35,697.12
NIFTY NEXT 50,07/04/2011,16.81,3.24,1.02,11714.5,696.88
NIFTY NEXT 50,06/04/2011,16.7,3.21,1.03,11638.05,696.89
NIFTY NEXT 50,05/04/2011,16.68,3.21,1.03,11624.8,696.93
NIFTY NEXT 50,04/04/2011,16.49,3.17,1.04,11495.6,697.13
NIFTY NEXT 50,01/04/2011,16.3,3.14,1.05,11360.95,696.99
NIFTY NEXT 50,31/03/2011,16.18,3.11,1.06,11279.55,697.13
NIFTY NEXT 50,30/03/2011,16.17,3.11,1.06,11272.8,697.14
NIFTY NEXT 50,29/03/2011,15.9,3.06,1.08,11081.65,696.96
NIFTY NEXT 50,28/03/2011,15.82,3.05,1.09,11027.5,697.06
NIFTY NEXT 50,25/03/2011,15.7,3.02,1.09,10943.1,697.01
NIFTY NEXT 50,24/03/2011,15.17,2.85,1.17,10808.2,712.47
NIFTY NEXT 50,23/03/2011,15.07,2.84,1.17,10736.05,712.41
NIFTY NEXT 50,22/03/2011,14.96,2.83,1.17,10659.35,712.52
NIFTY NEXT 50,21/03/2011,14.84,2.8,1.18,10577.8,712.79
NIFTY NEXT 50,18/03/2011,14.9,2.81,1.17,10616.6,712.52
NIFTY NEXT 50,17/03/2011,15.04,2.84,1.16,10718.15,712.64
NIFTY NEXT 50,16/03/2011,15.07,2.85,1.16,10739.9,712.67
NIFTY NEXT 50,15/03/2011,14.87,2.81,1.17,10596.9,712.64
NIFTY NEXT 50,14/03/2011,15.12,2.86,1.15,10772.8,712.49
NIFTY NEXT 50,11/03/2011,15,2.83,1.16,10693.1,712.87
NIFTY NEXT 50,10/03/2011,15.14,2.86,1.15,10790.45,712.71
NIFTY NEXT 50,09/03/2011,15.2,2.87,1.15,10832.55,712.67
NIFTY NEXT 50,08/03/2011,15.13,2.86,1.15,10779.25,712.44
NIFTY NEXT 50,07/03/2011,14.99,2.83,1.16,10685.6,712.85
NIFTY NEXT 50,04/03/2011,15.16,2.86,1.15,10807.2,712.88
NIFTY NEXT 50,03/03/2011,15.16,2.86,1.15,10802.6,712.57
NIFTY NEXT 50,01/03/2011,15.16,2.86,1.15,10803.2,712.61
NIFTY NEXT 50,28/02/2011,14.66,2.77,1.19,10448.85,712.75
NIFTY NEXT 50,25/02/2011,14.6,2.76,1.2,10407.4,712.84
NIFTY NEXT 50,24/02/2011,14.5,2.74,1.2,10339.6,713.08
NIFTY NEXT 50,23/02/2011,14.99,2.83,1.16,10688,713.01
NIFTY NEXT 50,22/02/2011,15.1,2.85,1.16,10766.15,712.99
NIFTY NEXT 50,21/02/2011,15.26,2.88,1.14,10880.25,712.99
NIFTY NEXT 50,18/02/2011,15.16,2.86,1.15,10807.1,712.87
NIFTY NEXT 50,17/02/2011,15.43,2.92,1.13,11004.7,713.2
NIFTY NEXT 50,16/02/2011,15.25,2.88,1.14,10872.85,712.97
NIFTY NEXT 50,15/02/2011,15.24,2.88,1.15,10860.65,712.64
NIFTY NEXT 50,14/02/2011,15.15,2.86,1.15,10799.8,712.86
NIFTY NEXT 50,11/02/2011,14.7,2.75,1.2,10406.25,707.91
NIFTY NEXT 50,10/02/2011,14.4,2.69,1.22,10197.85,708.18
NIFTY NEXT 50,09/02/2011,14.35,2.68,1.23,10161.5,708.12
NIFTY NEXT 50,08/02/2011,14.76,2.76,1.19,10452.6,708.17
NIFTY NEXT 50,07/02/2011,15.1,2.82,1.17,10688.1,707.82
NIFTY NEXT 50,04/02/2011,15.16,2.83,1.16,10727.85,707.64
NIFTY NEXT 50,03/02/2011,15.36,2.87,1.15,10870.35,707.71
NIFTY NEXT 50,02/02/2011,15.18,2.84,1.16,10741.75,707.63
NIFTY NEXT 50,01/02/2011,15.17,2.84,1.16,10737.05,707.78
NIFTY NEXT 50,31/01/2011,15.43,2.88,1.14,10915.65,707.43
NIFTY NEXT 50,28/01/2011,15.57,2.87,1.15,10854.85,697.16
NIFTY NEXT 50,27/01/2011,15.9,2.94,1.12,11120.35,699.39
NIFTY NEXT 50,25/01/2011,16.13,3.01,1.09,11383.7,705.75
NIFTY NEXT 50,24/01/2011,16.28,3.03,1.09,11484.55,705.44
NIFTY NEXT 50,21/01/2011,16.21,3.01,1.09,11403.65,703.49
NIFTY NEXT 50,20/01/2011,16.34,3,1.1,11352.35,694.76
NIFTY NEXT 50,19/01/2011,16.3,2.99,1.1,11326.2,694.86
NIFTY NEXT 50,18/01/2011,16.21,2.97,1.11,11255.5,694.36
NIFTY NEXT 50,17/01/2011,16.16,2.96,1.11,11209.5,693.66
NIFTY NEXT 50,14/01/2011,16.28,2.98,1.1,11293.9,693.73
NIFTY NEXT 50,13/01/2011,16.52,3.03,1.09,11460.9,693.76
NIFTY NEXT 50,12/01/2011,16.58,3.04,1.08,11501.4,693.69
NIFTY NEXT 50,11/01/2011,16.32,2.99,1.1,11321.8,693.74
NIFTY NEXT 50,10/01/2011,16.33,2.99,1.1,11331.15,693.89
NIFTY NEXT 50,07/01/2011,16.74,3.07,1.07,11642,695.46
NIFTY NEXT 50,06/01/2011,17.07,3.13,1.05,11874,695.61
NIFTY NEXT 50,05/01/2011,17.35,3.18,1.04,12063.5,695.3
NIFTY NEXT 50,04/01/2011,17.55,3.21,1.02,12205.1,695.45
NIFTY NEXT 50,03/01/2011,17.63,3.23,1.02,12261,695.46
NIFTY NEXT 50,31/12/2010,17.59,3.22,1.02,12232.05,695.4
NIFTY NEXT 50,30/12/2010,17.38,3.18,1.03,12089.4,695.59
NIFTY NEXT 50,29/12/2010,17.28,3.16,1.04,12016.35,695.39
NIFTY NEXT 50,28/12/2010,17.13,3.14,1.05,11914.15,695.51
NIFTY NEXT 50,27/12/2010,17.15,3.14,1.05,11925.95,695.39
NIFTY NEXT 50,24/12/2010,17.23,3.16,1.04,11984.85,695.58
NIFTY NEXT 50,23/12/2010,17.28,3.16,1.04,12014.45,695.28
NIFTY NEXT 50,22/12/2010,17.39,3.18,1.03,12093,695.4
NIFTY NEXT 50,21/12/2010,17.39,3.18,1.03,12095.2,695.53
NIFTY NEXT 50,20/12/2010,17.21,3.15,1.04,11967.65,695.39
NIFTY NEXT 50,16/12/2010,17.24,3.16,1.04,11991.4,695.56
NIFTY NEXT 50,15/12/2010,17.2,3.15,1.04,11959.55,695.32
NIFTY NEXT 50,14/12/2010,17.46,3.2,1.03,12142.05,695.42
NIFTY NEXT 50,13/12/2010,17.21,3.15,1.04,11968.15,695.42
NIFTY NEXT 50,10/12/2010,16.91,3.1,1.06,11763.1,695.63
NIFTY NEXT 50,09/12/2010,16.7,3.06,1.07,11620.7,695.85
NIFTY NEXT 50,08/12/2010,17.29,3.17,1.04,12029.45,695.75
NIFTY NEXT 50,07/12/2010,17.6,3.22,1.02,12248.3,695.93
NIFTY NEXT 50,06/12/2010,17.83,3.26,1.01,12405,695.74
NIFTY NEXT 50,03/12/2010,17.97,3.29,1,12500.15,695.61
NIFTY NEXT 50,02/12/2010,18.23,3.34,0.98,12683.9,695.77
NIFTY NEXT 50,01/12/2010,18.16,3.33,0.99,12637.3,695.89
NIFTY NEXT 50,30/11/2010,17.73,3.25,1.01,12338.8,695.93
NIFTY NEXT 50,29/11/2010,17.33,3.17,1.04,12057.6,695.76
NIFTY NEXT 50,26/11/2010,17.03,3.12,1.05,11846.8,695.64
NIFTY NEXT 50,25/11/2010,17.43,3.19,1.03,12129.8,695.92
NIFTY NEXT 50,24/11/2010,17.97,3.29,1,12505.5,695.91
NIFTY NEXT 50,23/11/2010,18.32,3.35,0.98,12743.7,695.62
NIFTY NEXT 50,22/11/2010,18.51,3.39,0.97,12870.5,695.33
NIFTY NEXT 50,19/11/2010,18.22,3.34,0.99,12671.5,695.47
NIFTY NEXT 50,18/11/2010,18.56,3.4,0.97,12906.75,695.41
NIFTY NEXT 50,16/11/2010,18.49,3.38,0.97,12858.85,695.45
NIFTY NEXT 50,15/11/2010,18.83,3.45,0.95,13095.5,695.46
NIFTY NEXT 50,12/11/2010,19.88,3.39,0.97,13016.2,654.74
NIFTY NEXT 50,11/11/2010,20.34,3.47,0.95,13317.45,654.74
NIFTY NEXT 50,10/11/2010,20.66,3.53,0.93,13524.55,654.62
NIFTY NEXT 50,09/11/2010,20.7,3.53,0.93,13555.15,654.84
NIFTY NEXT 50,08/11/2010,20.58,3.51,0.94,13476.5,654.83
NIFTY NEXT 50,05/11/2010,20.62,3.52,0.93,13503.85,654.89
NIFTY NEXT 50,04/11/2010,20.55,3.51,0.94,13456.5,654.82
NIFTY NEXT 50,03/11/2010,20.38,3.48,0.94,13352.7,655.19
NIFTY NEXT 50,02/11/2010,20.31,3.47,0.95,13307.9,655.24
NIFTY NEXT 50,01/11/2010,20.15,3.44,0.95,13207.85,655.48
NIFTY NEXT 50,29/10/2010,19.88,3.4,0.97,13030,655.43
NIFTY NEXT 50,28/10/2010,19.89,3.4,0.97,13037.3,655.47
NIFTY NEXT 50,27/10/2010,20,3.42,0.96,13107.45,655.37
NIFTY NEXT 50,26/10/2010,20.07,3.43,0.96,13149.65,655.19
NIFTY NEXT 50,25/10/2010,20.48,3.43,0.96,13168.75,643.01
NIFTY NEXT 50,22/10/2010,20.5,3.44,0.96,13182.45,643.05
NIFTY NEXT 50,21/10/2010,20.48,3.43,0.96,13166.3,642.89
NIFTY NEXT 50,20/10/2010,20.1,3.37,0.98,12927,643.13
NIFTY NEXT 50,19/10/2010,20.13,3.37,0.97,12942.35,642.94
NIFTY NEXT 50,18/10/2010,20.15,3.38,0.97,12955.8,642.97
NIFTY NEXT 50,15/10/2010,20.23,3.38,0.97,12953.7,640.32
NIFTY NEXT 50,14/10/2010,20.59,3.44,0.96,13183.3,640.28
NIFTY NEXT 50,13/10/2010,20.61,3.45,0.95,13200.6,640.49
NIFTY NEXT 50,12/10/2010,20.41,3.42,0.96,13071.55,640.45
NIFTY NEXT 50,11/10/2010,20.63,3.45,0.95,13210,640.33
