Index Name,Date,PE,PB,Div Yield,Close,Earnings
NIFTY 50,08/12/2011,17.9,2.95,1.53,4943.65,276.18
NIFTY 50,07/12/2011,18.33,3.02,1.49,5062.6,276.19
NIFTY 50,05/12/2011,18.24,3.01,1.5,5039.15,276.27
NIFTY 50,02/12/2011,18.28,3.01,1.49,5050.15,276.27
NIFTY 50,01/12/2011,17.87,2.95,1.53,4936.85,276.26
NIFTY 50,30/11/2011,17.49,2.89,1.56,4832.05,276.28
NIFTY 50,29/11/2011,17.4,2.87,1.57,4805.1,276.16
NIFTY 50,28/11/2011,17.56,2.91,1.55,4851.3,276.27
NIFTY 50,25/11/2011,17.05,2.82,1.6,4710.05,276.25
NIFTY 50,24/11/2011,17.22,2.85,1.59,4756.45,276.22
NIFTY 50,23/11/2011,17.04,2.82,1.6,4706.45,276.2
NIFTY 50,22/11/2011,17.42,2.89,1.57,4812.35,276.25
NIFTY 50,21/11/2011,17.3,2.87,1.58,4778.35,276.21
NIFTY 50,18/11/2011,17.76,2.94,1.54,4905.8,276.23
NIFTY 50,17/11/2011,17.87,2.96,1.53,4934.75,276.15
NIFTY 50,16/11/2011,18.21,3.02,1.5,5030.45,276.25
NIFTY 50,15/11/2011,18.35,3.04,1.49,5068.5,276.21
NIFTY 50,14/11/2011,18.59,3.09,1.47,5148.35,276.94
NIFTY 50,11/11/2011,18.61,3.1,1.46,5168.85,277.75
NIFTY 50,09/11/2011,18.78,3.13,1.44,5221.05,278.01
NIFTY 50,08/11/2011,19.11,3.17,1.43,5289.35,276.78
NIFTY 50,04/11/2011,19.21,3.17,1.43,5284.2,275.08
NIFTY 50,03/11/2011,19.06,3.16,1.43,5265.75,276.27
NIFTY 50,02/11/2011,19.04,3.15,1.43,5258.45,276.18
NIFTY 50,01/11/2011,19.04,3.15,1.43,5257.95,276.15
NIFTY 50,31/10/2011,18.9,3.19,1.42,5326.6,281.83
NIFTY 50,28/10/2011,19.03,3.21,1.41,5360.7,281.7
NIFTY 50,26/10/2011,18.43,3.12,1.45,5201.8,282.25
NIFTY 50,25/10/2011,18.39,3.11,1.45,5191.6,282.31
NIFTY 50,24/10/2011,18.1,3.06,1.48,5098.35,281.68
NIFTY 50,21/10/2011,17.99,3.03,1.49,5049.95,280.71
NIFTY 50,20/10/2011,18.14,3.05,1.48,5091.9,280.7
NIFTY 50,19/10/2011,18.36,3.08,1.47,5139.15,279.91
NIFTY 50,18/10/2011,18,3.02,1.5,5037.5,279.86
NIFTY 50,17/10/2011,18.5,3.07,1.47,5118.25,276.66
NIFTY 50,14/10/2011,18.55,3.08,1.47,5132.3,276.67
NIFTY 50,13/10/2011,18.35,3.04,1.49,5077.85,276.72
NIFTY 50,12/10/2011,18.43,3.06,1.48,5099.4,276.69
NIFTY 50,11/10/2011,18.01,2.98,1.52,4974.35,276.2
NIFTY 50,10/10/2011,18.03,2.99,1.51,4979.6,276.18
NIFTY 50,07/10/2011,17.65,2.89,1.55,4888.05,276.94
NIFTY 50,05/10/2011,17.16,2.81,1.6,4751.3,276.88
NIFTY 50,04/10/2011,17.23,2.82,1.59,4772.15,276.97
NIFTY 50,03/10/2011,17.51,2.86,1.56,4849.5,276.96
NIFTY 50,30/09/2011,17.85,2.92,1.53,4943.25,276.93
NIFTY 50,29/09/2011,18.11,2.96,1.51,5015.45,276.94
NIFTY 50,28/09/2011,17.86,2.92,1.53,4945.9,276.93
NIFTY 50,27/09/2011,17.95,2.94,1.53,4971.25,276.95
NIFTY 50,26/09/2011,17.46,2.86,1.57,4835.4,276.94
NIFTY 50,23/09/2011,17.58,2.87,1.56,4867.75,276.89
NIFTY 50,22/09/2011,17.78,2.91,1.54,4923.65,276.92
NIFTY 50,21/09/2011,18.54,3.03,1.48,5133.25,276.87
NIFTY 50,20/09/2011,18.56,3.04,1.48,5140.2,276.95
NIFTY 50,19/09/2011,18.17,2.97,1.51,5031.95,276.94
NIFTY 50,16/09/2011,18.36,3,1.49,5084.25,276.92
NIFTY 50,15/09/2011,18.33,3,1.49,5075.7,276.91
NIFTY 50,14/09/2011,18.1,2.96,1.51,5012.55,276.94
NIFTY 50,13/09/2011,17.84,2.92,1.54,4940.95,276.96
NIFTY 50,12/09/2011,17.86,2.92,1.53,4946.8,276.98
NIFTY 50,09/09/2011,18.26,2.99,1.5,5059.45,277.08
NIFTY 50,08/09/2011,18.6,3.04,1.47,5153.25,277.06
NIFTY 50,07/09/2011,18.5,3.03,1.48,5124.65,277.01
NIFTY 50,06/09/2011,18.28,2.99,1.5,5064.3,277.04
NIFTY 50,05/09/2011,18.11,2.96,1.51,5017.2,277.04
NIFTY 50,02/09/2011,18.19,2.98,1.51,5040,277.08
NIFTY 50,30/08/2011,18.05,2.95,1.52,5001,277.06
NIFTY 50,29/08/2011,17.76,2.9,1.54,4919.6,277
NIFTY 50,26/08/2011,17.14,2.8,1.6,4747.8,277
NIFTY 50,25/08/2011,17.47,2.86,1.57,4839.6,277.02
NIFTY 50,24/08/2011,17.65,2.89,1.55,4888.9,276.99
NIFTY 50,23/08/2011,17.87,2.92,1.53,4948.9,276.94
NIFTY 50,22/08/2011,17.68,2.89,1.55,4898.8,277.08
NIFTY 50,19/08/2011,17.49,2.86,1.57,4845.65,277.05
NIFTY 50,18/08/2011,17.85,2.92,1.53,4944.15,276.98
NIFTY 50,17/08/2011,18.25,3.12,1.36,5056.6,277.07
NIFTY 50,16/08/2011,18.11,3.11,1.36,5035.8,278.07
NIFTY 50,12/08/2011,18.24,3.13,1.35,5072.95,278.12
NIFTY 50,11/08/2011,18.47,3.17,1.34,5138.3,278.2
NIFTY 50,10/08/2011,18.56,3.19,1.33,5161,278.07
NIFTY 50,09/08/2011,18.24,3.13,1.35,5072.85,278.12
NIFTY 50,08/08/2011,18.44,3.16,1.34,5118.5,277.58
NIFTY 50,05/08/2011,18.76,3.21,1.32,5211.25,277.79
NIFTY 50,04/08/2011,19.19,3.29,1.29,5331.8,277.84
NIFTY 50,03/08/2011,19.42,3.33,1.27,5404.8,278.31
NIFTY 50,02/08/2011,19.6,3.39,1.3,5456.55,278.4
NIFTY 50,01/08/2011,19.81,3.42,1.28,5516.8,278.49
NIFTY 50,29/07/2011,19.76,3.4,1.29,5482,277.43
NIFTY 50,28/07/2011,19.86,3.4,1.29,5487.75,276.32
NIFTY 50,27/07/2011,20.09,3.44,1.28,5546.8,276.1
NIFTY 50,26/07/2011,20.22,3.46,1.27,5574.85,275.71
NIFTY 50,25/07/2011,20.71,3.52,1.25,5680.3,274.28
NIFTY 50,22/07/2011,20.57,3.5,1.26,5633.95,273.89
NIFTY 50,21/07/2011,20.25,3.44,1.28,5541.6,273.66
NIFTY 50,20/07/2011,20.34,3.45,1.27,5567.05,273.7
NIFTY 50,19/07/2011,20.57,3.48,1.26,5613.55,272.9
NIFTY 50,18/07/2011,20.4,3.45,1.27,5567.05,272.89
NIFTY 50,15/07/2011,20.45,3.46,1.27,5581.1,272.91
NIFTY 50,14/07/2011,20.55,3.47,1.27,5599.8,272.5
NIFTY 50,13/07/2011,20.51,3.46,1.27,5585.45,272.33
NIFTY 50,12/07/2011,20.29,3.43,1.28,5526.15,272.36
NIFTY 50,11/07/2011,20.67,3.48,1.26,5616.1,271.7
NIFTY 50,08/07/2011,20.87,3.51,1.25,5660.65,271.23
NIFTY 50,07/07/2011,21.12,3.55,1.24,5728.95,271.26
NIFTY 50,06/07/2011,20.74,3.49,1.26,5625.45,271.24
NIFTY 50,05/07/2011,20.76,3.49,1.26,5632.1,271.3
NIFTY 50,04/07/2011,20.83,3.5,1.25,5650.5,271.27
NIFTY 50,01/07/2011,20.75,3.49,1.26,5627.2,271.19
NIFTY 50,30/06/2011,20.82,3.5,1.25,5647.4,271.25
NIFTY 50,29/06/2011,20.65,3.47,1.27,5600.45,271.21
NIFTY 50,28/06/2011,20.44,3.44,1.28,5545.3,271.3
NIFTY 50,27/06/2011,20.38,3.43,1.28,5526.6,271.18
NIFTY 50,24/06/2011,20.17,3.39,1.3,5471.25,271.26
NIFTY 50,23/06/2011,19.61,3.3,1.33,5320,271.29
NIFTY 50,22/06/2011,19.46,3.27,1.34,5278.3,271.24
NIFTY 50,21/06/2011,19.48,3.27,1.34,5275.85,270.83
NIFTY 50,20/06/2011,19.42,3.26,1.35,5257.9,270.75
NIFTY 50,17/06/2011,19.82,3.33,1.32,5366.4,270.76
NIFTY 50,16/06/2011,19.93,3.35,1.31,5396.75,270.79
NIFTY 50,15/06/2011,20.12,3.38,1.3,5447.5,270.75
NIFTY 50,14/06/2011,20.31,3.41,1.29,5500.5,270.83
NIFTY 50,13/06/2011,20.25,3.4,1.29,5482.8,270.76
NIFTY 50,10/06/2011,20.26,3.4,1.29,5485.8,270.77
NIFTY 50,09/06/2011,20.39,3.42,1.28,5521.05,270.77
NIFTY 50,08/06/2011,20.41,3.43,1.28,5526.85,270.79
NIFTY 50,07/06/2011,20.52,3.44,1.22,5556.15,270.77
NIFTY 50,06/06/2011,20.43,3.43,1.23,5532.05,270.78
NIFTY 50,03/06/2011,20.37,3.42,1.23,5516.75,270.83
NIFTY 50,02/06/2011,20.49,3.44,1.23,5550.35,270.88
NIFTY 50,01/06/2011,20.65,3.47,1.22,5592,270.8
NIFTY 50,31/05/2011,20.53,3.45,1.22,5560.15,270.83
NIFTY 50,30/05/2011,20.25,3.39,1.24,5473.1,270.28
NIFTY 50,27/05/2011,20.26,3.44,1.23,5476.1,270.29
NIFTY 50,26/05/2011,19.95,3.4,1.25,5412.35,271.3
NIFTY 50,25/05/2011,19.72,3.36,1.26,5348.95,271.24
NIFTY 50,24/05/2011,19.9,3.38,1.25,5394.85,271.1
NIFTY 50,23/05/2011,19.93,3.38,1.25,5386.55,270.27
NIFTY 50,20/05/2011,20.34,3.44,1.23,5486.35,269.73
NIFTY 50,19/05/2011,20.2,3.41,1.24,5428.1,268.72
NIFTY 50,18/05/2011,20.18,3.4,1.25,5420.6,268.61
NIFTY 50,17/05/2011,20.16,3.41,1.24,5438.95,269.79
NIFTY 50,16/05/2011,20.39,3.45,1.23,5499,269.69
NIFTY 50,13/05/2011,20.6,3.48,1.22,5544.75,269.16
NIFTY 50,12/05/2011,20.4,3.45,1.23,5486.15,268.93
NIFTY 50,11/05/2011,20.71,3.5,1.21,5565.05,268.71
NIFTY 50,10/05/2011,20.61,3.48,1.22,5541.25,268.86
NIFTY 50,09/05/2011,20.66,3.49,1.21,5551.1,268.69
NIFTY 50,06/05/2011,20.67,3.49,1.21,5551.45,268.58
NIFTY 50,05/05/2011,20.32,3.43,1.23,5459.85,268.69
NIFTY 50,04/05/2011,20.58,3.51,1.13,5537.15,269.05
NIFTY 50,03/05/2011,20.68,3.53,1.12,5565.25,269.11
NIFTY 50,02/05/2011,21.19,3.62,1.09,5701.3,269.06
NIFTY 50,29/04/2011,21.36,3.65,1.09,5749.5,269.17
NIFTY 50,28/04/2011,21.61,3.67,1.08,5785.45,267.72
NIFTY 50,27/04/2011,21.79,3.7,1.07,5833.9,267.73
NIFTY 50,26/04/2011,21.91,3.72,1.06,5868.4,267.84
NIFTY 50,25/04/2011,21.94,3.73,1.06,5874.5,267.75
NIFTY 50,21/04/2011,22.18,3.73,1.06,5884.7,265.32
NIFTY 50,20/04/2011,22.06,3.71,1.07,5851.65,265.26
NIFTY 50,19/04/2011,21.65,3.64,1.09,5740.75,265.16
NIFTY 50,18/04/2011,21.66,3.63,1.09,5729.1,264.5
NIFTY 50,15/04/2011,22.02,3.69,1.07,5824.55,264.51
NIFTY 50,13/04/2011,22.43,3.75,1.06,5911.5,263.55
NIFTY 50,11/04/2011,21.96,3.67,1.08,5785.7,263.47
NIFTY 50,08/04/2011,22.18,3.71,1.07,5842,263.39
NIFTY 50,07/04/2011,22.34,3.73,1.06,5885.7,263.46
NIFTY 50,06/04/2011,22.36,3.74,1.06,5891.75,263.5
NIFTY 50,05/04/2011,22.43,3.75,1.06,5910.05,263.49
NIFTY 50,04/04/2011,22.43,3.75,1.06,5908.45,263.42
NIFTY 50,01/04/2011,22.11,3.7,1.07,5826.05,263.5
NIFTY 50,31/03/2011,22.14,3.7,1.07,5833.75,263.49
NIFTY 50,30/03/2011,21.97,3.67,1.08,5787.65,263.43
NIFTY 50,29/03/2011,21.77,3.64,1.09,5736.35,263.5
NIFTY 50,28/03/2011,21.59,3.61,1.1,5687.25,263.42
NIFTY 50,25/03/2011,21.46,3.59,1.1,5654.25,263.48
NIFTY 50,24/03/2011,21.15,3.5,1.13,5522.4,261.11
NIFTY 50,23/03/2011,20.99,3.47,1.13,5480.25,261.09
NIFTY 50,22/03/2011,20.73,3.43,1.15,5413.85,261.16
NIFTY 50,21/03/2011,20.54,3.4,1.16,5364.75,261.19
NIFTY 50,18/03/2011,20.58,3.4,1.16,5373.7,261.11
NIFTY 50,17/03/2011,20.86,3.45,1.14,5446.65,261.1
NIFTY 50,16/03/2011,21.1,3.49,1.13,5511.15,261.19
NIFTY 50,15/03/2011,20.87,3.45,1.14,5449.65,261.12
NIFTY 50,14/03/2011,21.18,3.5,1.12,5531.5,261.17
NIFTY 50,11/03/2011,20.85,3.45,1.14,5445.45,261.17
NIFTY 50,10/03/2011,21.04,3.48,1.13,5494.4,261.14
NIFTY 50,09/03/2011,21.18,3.5,1.12,5531,261.14
NIFTY 50,08/03/2011,21.14,3.5,1.13,5520.8,261.15
NIFTY 50,07/03/2011,20.92,3.46,1.14,5463.15,261.14
NIFTY 50,04/03/2011,21.21,3.51,1.12,5538.75,261.14
NIFTY 50,03/03/2011,21.2,3.51,1.12,5536.2,261.14
NIFTY 50,01/03/2011,21.14,3.5,1.13,5522.3,261.23
NIFTY 50,28/02/2011,20.42,3.38,1.17,5333.25,261.18
NIFTY 50,25/02/2011,20.31,3.36,1.17,5303.55,261.13
NIFTY 50,24/02/2011,20.15,3.33,1.18,5262.7,261.18
NIFTY 50,23/02/2011,20.82,3.44,1.14,5437.35,261.16
NIFTY 50,22/02/2011,20.9,3.46,1.14,5469.2,261.68
NIFTY 50,21/02/2011,21.09,3.49,1.13,5518.6,261.67
NIFTY 50,18/02/2011,20.86,3.46,1.14,5458.95,261.69
NIFTY 50,17/02/2011,21.19,3.51,1.12,5546.45,261.75
NIFTY 50,16/02/2011,20.95,3.47,1.13,5481.7,261.66
NIFTY 50,15/02/2011,20.96,3.47,1.13,5481,261.5
NIFTY 50,14/02/2011,20.86,3.45,1.14,5456,261.55
NIFTY 50,11/02/2011,20.34,3.35,1.17,5310,261.06
NIFTY 50,10/02/2011,20.01,3.3,1.19,5225.8,261.16
NIFTY 50,09/02/2011,20.12,3.32,1.19,5253.55,261.11
NIFTY 50,08/02/2011,20.35,3.35,1.17,5312.55,261.06
NIFTY 50,07/02/2011,20.69,3.41,1.15,5396,260.8
NIFTY 50,04/02/2011,20.67,3.4,1.15,5395.75,261.04
NIFTY 50,03/02/2011,21.16,3.49,1.13,5526.75,261.19
NIFTY 50,02/02/2011,20.8,3.43,1.15,5432,261.15
NIFTY 50,01/02/2011,20.7,3.42,1.15,5417.2,261.7
NIFTY 50,31/01/2011,21.06,3.47,1.13,5505.9,261.44
NIFTY 50,28/01/2011,21.23,3.48,1.13,5512.15,259.64
NIFTY 50,27/01/2011,21.64,3.53,1.11,5604.3,258.98
NIFTY 50,25/01/2011,21.96,3.59,1.1,5687.4,258.99
NIFTY 50,24/01/2011,22.26,3.62,1.08,5743.25,258.01
NIFTY 50,21/01/2011,22.41,3.59,1.09,5696.5,254.19
NIFTY 50,20/01/2011,22.59,3.6,1.09,5711.6,252.84
NIFTY 50,19/01/2011,22.51,3.59,1.09,5691.05,252.82
NIFTY 50,18/01/2011,22.66,3.61,1.09,5724.05,252.61
NIFTY 50,17/01/2011,22.5,3.57,1.1,5654.75,251.32
NIFTY 50,14/01/2011,22.5,3.57,1.1,5654.55,251.31
NIFTY 50,13/01/2011,22.92,3.63,1.08,5751.9,250.96
NIFTY 50,12/01/2011,23.41,3.7,1.06,5863.25,250.46
NIFTY 50,11/01/2011,22.98,3.63,1.08,5754.1,250.4
NIFTY 50,10/01/2011,23.01,3.63,1.08,5762.85,250.45
NIFTY 50,07/01/2011,23.56,3.72,1.06,5904.6,250.62
NIFTY 50,06/01/2011,24.14,3.81,1.03,6048.25,250.55
NIFTY 50,05/01/2011,24.26,3.83,1.03,6079.8,250.61
NIFTY 50,04/01/2011,24.53,3.87,1.01,6146.35,250.56
NIFTY 50,03/01/2011,24.57,3.88,1.01,6157.6,250.61
NIFTY 50,31/12/2010,24.48,3.87,1.02,6134.5,250.59
NIFTY 50,30/12/2010,24.35,3.85,1.02,6101.85,250.59
NIFTY 50,29/12/2010,24.19,3.82,1.03,6060.35,250.53
NIFTY 50,28/12/2010,23.93,3.78,1.04,5996,250.56
NIFTY 50,27/12/2010,23.94,3.78,1.04,5998.1,250.55
NIFTY 50,24/12/2010,23.99,3.79,1.04,6011.6,250.59
NIFTY 50,23/12/2010,23.86,3.77,1.04,5980,250.63
NIFTY 50,22/12/2010,23.88,3.77,1.04,5984.4,250.6
NIFTY 50,21/12/2010,23.95,3.78,1.04,6000.65,250.55
NIFTY 50,20/12/2010,23.73,3.75,1.05,5947.05,250.61
NIFTY 50,16/12/2010,23.74,3.75,1.05,5948.75,250.58
NIFTY 50,15/12/2010,23.51,3.71,1.06,5892.3,250.63
NIFTY 50,14/12/2010,23.72,3.75,1.05,5944.1,250.59
NIFTY 50,13/12/2010,23.58,3.72,1.06,5907.65,250.54
NIFTY 50,10/12/2010,23.35,3.69,1.07,5857.35,250.85
NIFTY 50,09/12/2010,22.98,3.63,1.08,5766.5,250.94
NIFTY 50,08/12/2010,23.53,3.72,1.06,5903.7,250.9
NIFTY 50,07/12/2010,23.82,3.76,1.04,5976.55,250.9
NIFTY 50,06/12/2010,23.88,3.77,1.04,5992.25,250.93
NIFTY 50,03/12/2010,23.89,3.77,1.04,5992.8,250.85
NIFTY 50,02/12/2010,23.96,3.78,1.04,6011.7,250.91
NIFTY 50,01/12/2010,23.78,3.76,1.05,5960.9,250.67
NIFTY 50,30/11/2010,23.39,3.69,1.06,5862.7,250.65
NIFTY 50,29/11/2010,23.26,3.67,1.07,5830,250.64
NIFTY 50,26/11/2010,22.96,3.63,1.08,5751.95,250.52
NIFTY 50,25/11/2010,23.15,3.66,1.08,5799.75,250.53
NIFTY 50,24/11/2010,23.41,3.7,1.06,5865.75,250.57
NIFTY 50,23/11/2010,23.69,3.74,1.05,5934.75,250.52
NIFTY 50,22/11/2010,23.98,3.79,1.04,6010,250.63
NIFTY 50,19/11/2010,23.47,3.71,1.06,5890.3,250.97
NIFTY 50,18/11/2010,23.9,3.78,1.04,5998.8,251
NIFTY 50,16/11/2010,23.86,3.77,1.04,5988.7,250.99
NIFTY 50,15/11/2010,24.39,3.86,1.02,6121.6,250.99
NIFTY 50,12/11/2010,24.62,3.82,1.03,6071.65,246.61
NIFTY 50,11/11/2010,25.11,3.89,1.01,6194.25,246.68
NIFTY 50,10/11/2010,25.44,3.94,1,6275.7,246.69
NIFTY 50,09/11/2010,25.55,3.96,0.99,6301.55,246.64
NIFTY 50,08/11/2010,25.43,3.94,1,6273.2,246.69
NIFTY 50,05/11/2010,25.59,3.97,0.99,6312.45,246.68
NIFTY 50,04/11/2010,25.47,3.95,0.99,6281.8,246.64
NIFTY 50,03/11/2010,25.3,3.87,1.01,6160.5,243.5
NIFTY 50,02/11/2010,25.13,3.85,1.02,6119,243.49
NIFTY 50,01/11/2010,25.12,3.85,1.02,6117.55,243.53
NIFTY 50,29/10/2010,24.71,3.78,1.04,6017.7,243.53
NIFTY 50,28/10/2010,24.59,3.76,1.04,5987.7,243.5
NIFTY 50,27/10/2010,24.69,3.78,1.04,6012.65,243.53
NIFTY 50,26/10/2010,24.98,3.82,1.03,6082,243.47
NIFTY 50,25/10/2010,25.2,3.84,1.03,6105.8,242.29
NIFTY 50,22/10/2010,25.03,3.82,1.03,6066.05,242.35
NIFTY 50,21/10/2010,25.18,3.84,1.03,6101.5,242.32
NIFTY 50,20/10/2010,24.69,3.76,1.05,5982.1,242.29
NIFTY 50,19/10/2010,24.87,3.79,1.04,6027.3,242.35
NIFTY 50,18/10/2010,25.07,3.82,1.03,6075.95,242.36
NIFTY 50,15/10/2010,25.2,3.81,1.03,6062.65,240.58
NIFTY 50,14/10/2010,25.68,3.89,1.02,6177.35,240.55
NIFTY 50,13/10/2010,25.91,3.92,1.01,6233.9,240.6
NIFTY 50,12/10/2010,25.32,3.83,1.03,6090.9,240.56
NIFTY 50,11/10/2010,25.51,3.86,1.02,6135.85,240.53
NIFTY 50,08/10/2010,25.37,3.84,1.03,6103.45,240.58
NIFTY 50,07/10/2010,25.44,3.85,1.02,6120.3,240.58
NIFTY 50,06/10/2010,25.72,3.89,1.01,6186.45,240.53
NIFTY 50,05/10/2010,25.55,3.87,1.02,6145.8,240.54
NIFTY 50,04/10/2010,25.61,3.88,1.02,6159.45,240.51
NIFTY 50,01/10/2010,25.54,3.93,1.02,6143.4,240.54
NIFTY 50,30/09/2010,25.46,3.82,1.03,6029.95,236.84
NIFTY 50,29/09/2010,25.29,3.79,1.03,5991.3,236.9
NIFTY 50,28/09/2010,25.45,3.82,1.03,6029.5,236.92
NIFTY 50,27/09/2010,25.48,3.89,1.01,6035.65,236.88
NIFTY 50,24/09/2010,25.41,3.88,1.02,6018.3,236.85
NIFTY 50,23/09/2010,25.16,3.84,1.03,5959.55,236.87
NIFTY 50,22/09/2010,25.29,3.86,1.02,5991,236.89
NIFTY 50,21/09/2010,25.37,3.87,1.02,6009.05,236.86
NIFTY 50,20/09/2010,25.25,3.93,1.01,5980.45,236.85
NIFTY 50,17/09/2010,24.84,3.87,1.03,5884.95,236.91
NIFTY 50,16/09/2010,24.61,3.83,1.04,5828.7,236.84
NIFTY 50,15/09/2010,24.74,3.85,1.03,5860.95,236.9
NIFTY 50,14/09/2010,24.47,3.81,1.04,5795.55,236.84
NIFTY 50,13/09/2010,24.32,3.78,1.05,5760,236.84
NIFTY 50,09/09/2010,23.73,3.69,1.07,5640.05,237.68
NIFTY 50,08/09/2010,23.59,3.67,1.08,5607.85,237.72
NIFTY 50,07/09/2010,23.58,3.67,1.08,5604,237.66
NIFTY 50,06/09/2010,23.46,3.65,1.09,5576.95,237.72
NIFTY 50,03/09/2010,23.05,3.59,1.1,5479.4,237.72
NIFTY 50,02/09/2010,23.08,3.59,1.1,5486.15,237.7
NIFTY 50,01/09/2010,23.02,3.58,1.11,5471.85,237.7
NIFTY 50,31/08/2010,22.73,3.54,1.12,5402.4,237.68
NIFTY 50,30/08/2010,22.78,3.55,1.12,5415.45,237.73
NIFTY 50,27/08/2010,22.76,3.54,1.12,5408.7,237.64
NIFTY 50,26/08/2010,23.05,3.59,1.11,5477.9,237.65
NIFTY 50,25/08/2010,22.98,3.58,1.11,5462.35,237.7
NIFTY 50,24/08/2010,23.13,3.61,1.1,5505.1,238.01
NIFTY 50,23/08/2010,23.29,3.63,1.09,5543.5,238.02
NIFTY 50,20/08/2010,23.24,3.62,1.09,5530.65,237.98
NIFTY 50,19/08/2010,23.28,3.63,1.09,5540.2,237.98
NIFTY 50,18/08/2010,23.02,3.59,1.1,5479.15,238.02
NIFTY 50,17/08/2010,22.75,3.55,1.12,5414.15,237.98
NIFTY 50,16/08/2010,22.76,3.55,1.12,5418.3,238.06
NIFTY 50,13/08/2010,22.86,3.57,1.11,5452.1,238.5
NIFTY 50,12/08/2010,22.71,3.55,1.12,5416.45,238.51
NIFTY 50,11/08/2010,22.72,3.55,1.12,5420.6,238.58
NIFTY 50,10/08/2010,22.89,3.58,1.11,5460.7,238.56
NIFTY 50,09/08/2010,23,3.59,1.1,5486.15,238.53
NIFTY 50,06/08/2010,22.95,3.56,1.11,5439.25,237
NIFTY 50,05/08/2010,22.98,3.69,1.04,5447.1,237.04
NIFTY 50,04/08/2010,23.07,3.7,1.03,5467.85,237.01
NIFTY 50,03/08/2010,22.95,3.68,1.04,5439.55,237.02
NIFTY 50,02/08/2010,22.91,3.83,1.01,5431.65,237.09
NIFTY 50,30/07/2010,22.31,3.78,1.02,5367.6,240.59
NIFTY 50,29/07/2010,22.49,3.81,1.01,5408.9,240.5
NIFTY 50,28/07/2010,22.44,3.85,0.91,5397.55,240.53
NIFTY 50,27/07/2010,22.58,3.87,0.9,5430.6,240.5
NIFTY 50,26/07/2010,22.53,3.87,0.91,5418.6,240.51
NIFTY 50,23/07/2010,22.78,3.89,0.9,5449.1,239.21
NIFTY 50,22/07/2010,22.75,3.88,0.9,5441.95,239.21
NIFTY 50,21/07/2010,22.66,3.85,0.91,5399.35,238.28
NIFTY 50,20/07/2010,22.53,3.83,0.91,5368,238.26
NIFTY 50,19/07/2010,22.61,3.84,0.91,5386.45,238.23
NIFTY 50,16/07/2010,22.61,3.84,0.91,5393.9,238.56
NIFTY 50,15/07/2010,22.54,3.83,0.91,5378.75,238.63
NIFTY 50,14/07/2010,22.57,3.84,0.91,5386.15,238.64
NIFTY 50,13/07/2010,22.63,3.85,0.91,5400.65,238.65
NIFTY 50,12/07/2010,22.56,3.83,0.91,5383,238.61
NIFTY 50,09/07/2010,22.42,3.81,0.92,5352.45,238.74
NIFTY 50,08/07/2010,22.18,3.77,0.93,5296.85,238.81
NIFTY 50,07/07/2010,21.95,3.73,0.94,5241.1,238.77
NIFTY 50,06/07/2010,22.15,3.76,0.93,5289.05,238.78
NIFTY 50,05/07/2010,21.93,3.73,0.94,5235.9,238.76
NIFTY 50,02/07/2010,21.93,3.73,0.94,5237.1,238.81
NIFTY 50,01/07/2010,21.99,3.74,0.94,5251.4,238.81
NIFTY 50,30/06/2010,22.25,3.78,0.93,5312.5,238.76
NIFTY 50,29/06/2010,22.01,3.74,0.94,5256.15,238.81
NIFTY 50,28/06/2010,22.34,3.8,0.92,5333.5,238.74
NIFTY 50,25/06/2010,22.07,3.75,0.93,5269.05,238.74
NIFTY 50,24/06/2010,22.28,3.79,0.92,5320.6,238.81
NIFTY 50,23/06/2010,22.29,3.79,0.92,5323.15,238.81
NIFTY 50,22/06/2010,22.27,3.78,0.93,5316.55,238.73
NIFTY 50,21/06/2010,22.42,3.81,0.92,5353.3,238.77
NIFTY 50,18/06/2010,22.04,3.75,0.94,5262.6,238.77
NIFTY 50,17/06/2010,22.09,3.75,0.93,5274.85,238.79
NIFTY 50,16/06/2010,21.92,3.72,0.94,5233.35,238.75
NIFTY 50,15/06/2010,21.87,3.72,0.94,5222.35,238.79
NIFTY 50,14/06/2010,21.77,3.7,0.95,5197.7,238.76
NIFTY 50,11/06/2010,21.44,3.64,0.96,5119.35,238.78
NIFTY 50,10/06/2010,21.3,3.61,0.97,5078.6,238.43
NIFTY 50,09/06/2010,20.97,3.56,0.98,5000.3,238.45
NIFTY 50,08/06/2010,20.91,3.55,0.99,4987.1,238.5
NIFTY 50,07/06/2010,21.11,3.58,0.98,5034,238.47
NIFTY 50,04/06/2010,21.5,3.65,0.96,5135.5,238.86
NIFTY 50,03/06/2010,21.4,3.63,0.96,5110.5,238.81
NIFTY 50,02/06/2010,21.02,3.57,0.98,5019.85,238.81
NIFTY 50,01/06/2010,20.81,3.53,0.99,4970.2,238.84
NIFTY 50,31/05/2010,21.3,3.61,0.97,5086.3,238.79
NIFTY 50,28/05/2010,21.22,3.6,0.97,5066.55,238.76
NIFTY 50,27/05/2010,20.88,3.56,0.98,5003.1,239.61
NIFTY 50,26/05/2010,20.52,3.49,1,4917.4,239.64
NIFTY 50,25/05/2010,20.06,3.42,1.03,4806.75,239.62
NIFTY 50,24/05/2010,20.63,3.51,1,4943.95,239.65
NIFTY 50,21/05/2010,20.58,3.5,1,4931.15,239.61
NIFTY 50,20/05/2010,20.65,3.52,1,4947.6,239.59
