Date,Prob_Up,Prob_Down,Prediction,Actual
2008-09-11,0.8147091034015528,0.18529089659844716,Up,Down
2008-09-12,0.8382040806209803,0.16179591937901977,Up,Down
2008-09-15,0.8886203476590838,0.11137965234091618,Up,Down
2008-09-16,0.8883036998551637,0.11169630014483634,Up,Down
2008-09-17,0.9085001445973726,0.09149985540262745,Up,Down
2008-09-18,0.8997860917984443,0.10021390820155573,Up,Down
2008-09-19,0.8304520326467497,0.16954796735325028,Up,Down
2008-09-22,0.8377814780485775,0.16221852195142245,Up,Down
2008-09-23,0.8720414723198178,0.12795852768018223,Up,Down
2008-09-24,0.8602786721022659,0.13972132789773406,Up,Down
2008-09-25,0.8771850673661894,0.1228149326338106,Up,Down
2008-09-26,0.9152603645748976,0.08473963542510249,Up,Down
2008-09-29,0.947311806454878,0.05268819354512205,Up,Down
2008-09-30,0.9313879628073573,0.06861203719264275,Up,Down
2008-10-01,0.9242424294582188,0.07575757054178123,Up,Down
2008-10-03,0.9536873486869915,0.046312651313008546,Up,Down
2008-10-06,0.9829351302516618,0.017064869748338263,Up,Down
2008-10-07,0.9825204814754385,0.017479518524561477,Up,Down
2008-10-08,0.9895270088818253,0.010472991118174735,Up,Down
2008-10-10,0.997834794061484,0.002165205938516046,Up,Up
2008-10-13,0.9913148846598832,0.008685115340116845,Up,Down
2008-10-14,0.9898310073318104,0.010168992668189658,Up,Down
2008-10-15,0.996830345457312,0.003169654542687972,Up,Up
2008-10-16,0.9980985787305559,0.0019014212694440924,Up,Up
2008-10-17,0.9996368562477271,0.00036314375227292084,Up,Up
2008-10-20,0.9993087674633501,0.0006912325366499883,Up,Up
2008-10-21,0.9984100518500533,0.0015899481499467294,Up,Up
2008-10-22,0.9996277345749399,0.000372265425060081,Up,Up
2008-10-23,0.9998823568652023,0.00011764313479767363,Up,Up
2008-10-24,0.9999986221557082,1.3778442917167233e-06,Up,Up
2008-10-27,0.9999993676368364,6.323631636624292e-07,Up,Up
2008-10-28,0.9999942969625021,5.703037497917229e-06,Up,Up
2008-10-29,0.9999927184996096,7.281500390476925e-06,Up,Up
2008-10-31,0.9998686891907362,0.00013131080926381822,Up,Up
2008-11-03,0.9993651380760199,0.0006348619239801012,Up,Up
2008-11-04,0.9986042891635757,0.0013957108364243132,Up,Up
2008-11-05,0.9995985575654864,0.0004014424345136214,Up,Up
2008-11-06,0.9998463856748547,0.0001536143251453237,Up,Up
2008-11-07,0.9996677524730927,0.0003322475269073033,Up,Up
2008-11-10,0.9985671763847784,0.0014328236152215679,Up,Up
2008-11-11,0.9997630193091224,0.00023698069087763063,Up,Up
2008-11-12,0.9999015224890333,9.847751096664359e-05,Up,Up
2008-11-14,0.9999340671374015,6.59328625984279e-05,Up,Up
2008-11-17,0.9999413578335623,5.864216643763909e-05,Up,Up
2008-11-18,0.9999833160361861,1.6683963813934888e-05,Up,Up
2008-11-19,0.9999899623592663,1.003764073370661e-05,Up,Up
2008-11-20,0.9999959838131487,4.01618685136329e-06,Up,Up
2008-11-21,0.9999770468910818,2.2953108918144505e-05,Up,Up
2008-11-24,0.999972337420495,2.766257950509443e-05,Up,Up
2008-11-25,0.9999839832542144,1.601674578555201e-05,Up,Up
2008-11-26,0.9999518708177881,4.8129182211920085e-05,Up,Up
2008-11-28,0.9999490038172452,5.099618275483664e-05,Up,Up
2008-12-01,0.9999761212101737,2.387878982640368e-05,Up,Up
2008-12-02,0.9999811713767761,1.8828623223943186e-05,Up,Up
2008-12-03,0.9999807803397376,1.9219660262470573e-05,Up,Up
2008-12-04,0.9999197148020063,8.028519799369027e-05,Up,Up
2008-12-05,0.999961880280646,3.8119719353912895e-05,Up,Up
2008-12-08,0.999921916715956,7.80832840440171e-05,Up,Up
2008-12-10,0.9996867327977423,0.000313267202257661,Up,Up
2008-12-11,0.9997126083531953,0.0002873916468046356,Up,Up
2008-12-12,0.9997097827194243,0.0002902172805755998,Up,Up
2008-12-15,0.999515958583161,0.0004840414168390539,Up,Up
2008-12-16,0.9992080794093114,0.0007919205906885551,Up,Up
2008-12-17,0.9996246435463294,0.00037535645367053894,Up,Up
2008-12-18,0.9990984553863586,0.0009015446136414473,Up,Up
2008-12-19,0.9990093652914922,0.0009906347085077982,Up,Up
2008-12-22,0.9992841145282736,0.0007158854717264074,Up,Up
2008-12-23,0.9996126708663122,0.0003873291336878304,Up,Up
2008-12-24,0.9997558218571532,0.00024417814284677375,Up,Up
2008-12-26,0.9998643649812311,0.00013563501876884265,Up,Up
2008-12-29,0.9997462248403538,0.0002537751596461968,Up,Up
2008-12-30,0.9995769388690816,0.0004230611309183896,Up,Up
2008-12-31,0.9996499351409216,0.0003500648590783473,Up,Up
2009-01-01,0.9993281709039903,0.0006718290960097684,Up,Up
2009-01-02,0.9992563319316057,0.0007436680683943764,Up,Up
2009-01-05,0.9986707006483827,0.0013292993516172968,Up,Up
2009-01-06,0.998770149332397,0.0012298506676030052,Up,Up
2009-01-07,0.9997693677772255,0.00023063222277458495,Up,Up
2009-01-09,0.9998552091565509,0.0001447908434490941,Up,Up
2009-01-12,0.9999221757284767,7.782427152325244e-05,Up,Up
2009-01-13,0.9999465975381754,5.340246182466979e-05,Up,Up
2009-01-14,0.9998628340886053,0.0001371659113946766,Up,Up
2009-01-15,0.9999542144099614,4.578559003859395e-05,Up,Up
2009-01-16,0.999880261432778,0.00011973856722197196,Up,Up
2009-01-19,0.9998598076291962,0.00014019237080376001,Up,Up
2009-01-20,0.9999155770964392,8.442290356081017e-05,Up,Up
2009-01-21,0.9999671041802691,3.2895819730927034e-05,Up,Up
2009-01-22,0.9999673032531975,3.269674680245194e-05,Up,Up
2009-01-23,0.9999296639312616,7.033606873840803e-05,Up,Up
2009-01-27,0.9998246469839729,0.00017535301602711328,Up,Up
2009-01-28,0.9995676114604893,0.00043238853951066414,Up,Up
2009-01-29,0.9995086260493768,0.0004913739506232084,Up,Up
2009-01-30,0.9992369815768701,0.0007630184231298687,Up,Up
2009-02-02,0.9995700725500776,0.00042992744992242926,Up,Up
2009-02-03,0.9994976555852289,0.0005023444147712053,Up,Up
2009-02-04,0.9994022031302507,0.0005977968697492564,Up,Up
2009-02-05,0.9995193507078446,0.00048064929215546615,Up,Up
2009-02-06,0.9991408606964356,0.0008591393035644601,Up,Up
2009-02-09,0.9983006586548177,0.001699341345182348,Up,Up
2009-02-10,0.9980852151234472,0.0019147848765528885,Up,Up
2009-02-11,0.9982240037152559,0.001775996284744119,Up,Up
