Date,Action,Qty,Price,Total
2014-03-03,BUY,0.0007306101544583096,6221.45,4.54545454545465
2014-06-05,SELL,1.5018364253973924,7474.1,11224.87562706265
2020-03-19,BUY,0.00012977461701604176,8263.45,1.0723860589812104
2020-03-23,BUY,0.010568503587082225,7610.25,80.4289544235925
2020-03-24,BUY,0.00735447845552791,7801.05,57.372654155496
2020-04-01,BUY,0.0003248158602647182,8253.8,2.680965147452931
2020-04-03,BUY,0.0028521611455128155,8083.8,23.0563002680965
2020-06-01,SELL,0.02122973366540371,9826.15,208.60654745630663
2022-06-16,BUY,0.00020482943985681822,15360.6,3.146303093864642
2022-06-17,BUY,0.0005143203148175171,15293.5,7.865757734661697
2022-06-20,BUY,0.0002494703799793019,15350.15,3.8294077532392805
2023-07-13,SELL,0.0009686201346536372,19413.75,18.80454913913205
2025-02-28,BUY,0.00046844740955098935,22124.7,10.364258402092775
