Date,Prob_Up,Prob_Down,Prediction,Actual
2021-04-13,0.01914252210609313,0.9808574778939069,Down,Up
2021-04-15,0.018805213909070084,0.9811947860909299,Down,Up
2021-04-16,0.01847001634931167,0.9815299836506883,Down,Up
2021-04-19,0.023734631566193043,0.976265368433807,Down,Up
2021-04-20,0.025025275672708958,0.974974724327291,Down,Up
2021-04-22,0.023059747851106316,0.9769402521488937,Down,Up
2021-04-23,0.02432133807714898,0.975678661922851,Down,Up
2021-04-26,0.021879243342269317,0.9781207566577307,Down,Up
2021-04-27,0.022775510092730156,0.9772244899072698,Down,Up
2021-04-28,0.019643776119697476,0.9803562238803025,Down,Up
2021-04-29,0.019228523315035995,0.980771476684964,Down,Up
2021-04-30,0.023512815428826106,0.9764871845711739,Down,Up
2021-05-03,0.02944644089831705,0.970553559101683,Down,Up
2021-05-04,0.041492980727122264,0.9585070192728777,Down,Up
2021-05-05,0.03929035030637473,0.9607096496936253,Down,Up
2021-05-06,0.03730587424282816,0.9626941257571718,Down,Up
2021-05-07,0.04489526229272789,0.9551047377072721,Down,Up
2021-05-10,0.04226848627004243,0.9577315137299576,Down,Up
2021-05-11,0.04627738699985773,0.9537226130001423,Down,Up
2021-05-12,0.05089572383646701,0.949104276163533,Down,Up
2021-05-14,0.05156779458740912,0.9484322054125909,Down,Up
2021-05-17,0.045603890243206324,0.9543961097567937,Down,Up
2021-05-18,0.041259648884962585,0.9587403511150374,Down,Up
2021-05-19,0.048893586104747255,0.9511064138952527,Down,Up
2021-05-20,0.05500231194643379,0.9449976880535662,Down,Up
2021-05-21,0.05688574727083817,0.9431142527291618,Down,Up
2021-05-24,0.05627720729875252,0.9437227927012475,Down,Up
2021-05-25,0.060969178884007214,0.9390308211159928,Down,Up
2021-05-26,0.058241310922410694,0.9417586890775893,Down,Up
2021-05-27,0.05711645642999741,0.9428835435700026,Down,Up
2021-05-28,0.06609709879703929,0.9339029012029607,Down,Up
2021-05-31,0.06173460157007715,0.9382653984299228,Down,Up
2021-06-01,0.06832598596478356,0.9316740140352164,Down,Up
2021-06-02,0.06818822363454324,0.9318117763654568,Down,Up
2021-06-03,0.06408597739993516,0.9359140226000648,Down,Up
2021-06-04,0.06488446127647107,0.9351155387235289,Down,Up
