Fund Name,All-time Return (%),Index All-time Return (%),All-time Annualized Return (%),Index All-time Annualized Return (%),Excess Return (%),Duration (Days),3M Fund Return (%),6M Fund Return (%),1Y Fund Return (%),2Y Fund Return (%),3Y Fund Return (%),4Y Fund Return (%),5Y Fund Return (%)
Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,694.9709471974829,-58.3196114150945,29.55878753844732,-10.355430134591348,39.914217673038664,2922.0,7.276858933460853,12.272181065436504,74.08758110132965,113.09371046653457,134.51047904191617,92.69341238552704,190.56179150063525
Nippon India Small Cap Fund - Direct Plan Growth Plan - Bonus Option,694.9709471974829,-58.3196114150945,29.55878753844732,-10.355430134591348,39.914217673038664,2922.0,7.276858933460853,12.272181065436504,74.08758110132965,113.09371046653457,134.51047904191617,92.69341238552704,190.56179150063525
Axis Growth Opportunities Fund - Direct Plan - IDCW,98.70259481037925,-43.221317337182626,23.48658317406298,-15.961918949704279,39.448502123767256,1188.0,-1.4356435643564316,8.265361609570416,33.26639892904954,58.51910828025477,95.19607843137257,,
HSBC Large & Mid Cap Fund - Direct Growth,68.9626072454741,-41.97519649731865,20.93878762607404,-17.904611711838704,38.84339933791274,1007.0,0.1643776875156315,9.351105331599479,37.519317726518246,54.21335436189919,,,
Tata Digital India Fund-Direct Plan-Growth,310.7530966639007,-55.74842397506767,26.10879999153404,-12.528989530181512,38.63778952171555,2223.0,0.5353874462899572,15.562831017092641,58.426164779190316,145.6512510836746,160.35193997883542,215.95687414448085,352.92237140904376
quant ELSS Tax Saver Fund - Growth Option - Direct Plan,612.1267497969518,-58.3196114150945,27.78995567198619,-10.355430134591348,38.145385806577536,2922.0,4.435597761947958,8.148293259834269,63.7657095691894,144.0565501926452,162.67151577097013,148.78408038255154,216.8636808728591
Mirae Asset Large & Midcap Fund - Direct Plan - Growth,605.727718183022,-58.3196114150945,27.645949833798955,-10.355430134591348,38.0013799683903,2922.0,-0.4334706613230317,8.12519022014812,39.209770114942515,71.54192821503298,103.97504353983655,94.88909612887889,169.17967368793248
Axis Small Cap Fund - Direct Plan - Growth,597.3604060913705,-58.3196114150945,27.45591536809675,-10.355430134591348,37.8113455026881,2922.0,6.166924265842341,12.44066131936486,61.13065916021579,84.05680600214362,148.42676311030743,132.7685530328702,198.7820791648543
DSP Small Cap Fund - Direct Plan - Growth,577.9650507328073,-58.3196114150945,27.007625604559138,-10.355430134591348,37.36305573915048,2922.0,6.694167221113336,10.536086832648634,61.68499448821015,99.82554662058881,125.20972211819337,71.4165585850092,122.39460059171599
Kotak-Small Cap Fund - Growth - Direct,568.1041054121747,-58.3196114150945,26.77538720638719,-10.355430134591348,37.13081734097854,2922.0,1.6850270156790446,10.410193039075724,64.36359739598684,111.49298493570963,156.4739981048994,111.76064521324942,181.1603501214427
Shriram ELSS Tax Saver Fund - Direct Growth,64.27059401868031,-44.767366002784584,18.486751088230633,-18.361927200290474,36.84867828852111,1068.0,-2.0664493555429364,10.551474559792586,26.130428754101885,43.13562655710475,,,
,,,,,,,,,,,,,
Edelweiss Small Cap Fund - Direct Plan - Growth,140.11271504844768,-40.754585282805614,33.87187767190976,-15.998432178430145,49.8703098503399,1096.0,-2.2972320566462883,4.794165875550188,36.47091879741499,106.36471787899386,140.11271504844768,,
BANK OF INDIA Small Cap Fund Direct Plan Growth,162.64940239043827,-36.664369522506995,35.6844909687261,-13.439976765094318,49.124467733820424,1155.0,-2.6578073089700958,4.518430439952439,42.15633423180593,119.75,162.64940239043827,,
DSP Healthcare Fund - Direct Plan - Growth,121.44478436790686,-36.664369522506995,28.561183771972697,-13.439976765094318,42.001160537067015,1155.0,-6.383245024823735,-10.132564379830994,14.601634320735455,84.78959071069751,124.09867172675521,,
Tata Small Cap Fund-Direct Plan-Growth,110.60523256391657,-37.982068102942776,25.76214943725319,-13.67318742802518,39.43533686527837,1186.0,-6.22135107870378,-1.0938192678317311,39.18779592453227,96.16918876394094,112.79793578442198,,
Mirae Asset Focused Fund Direct Plan Growth,81.31144500092746,-36.368339093909505,24.15076711180406,-15.155003770920006,39.30577088272407,1004.0,-4.3871661938765625,-0.36695377401763,22.10493441598999,72.42017992591286,,,
SBI Small Cap Fund - Direct Plan - Growth,707.5430511763279,-55.291433187650696,29.49187931725934,-9.480267459248937,38.972146776508275,2950.0,-4.1294486070113114,4.025794015227987,28.075903566707623,84.81665264928512,116.40697475168254,76.4259586944863,168.6341098462622
Invesco India Smallcap Fund - Direct Plan - Growth,104.23645320197043,-37.982068102942776,24.579256152330807,-13.67318742802518,38.25244358035599,1186.0,-6.45306859205776,-1.379638439581347,31.11954459203036,74.93670886075951,114.37435367114787,,
Axis Growth Opportunities Fund - Direct Plan - Growth,105.98802395209583,-39.09621254665889,24.223628382222095,-13.82964740703143,38.053275789253526,1216.0,-6.181818181818179,-2.549575070821526,25.4711246200608,70.57851239669422,98.27089337175792,,
Nippon India Small Cap Fund - Direct Plan Growth Plan - Bonus Option,638.82334035337,-55.291433187650696,28.074744693464847,-9.480267459248937,37.555012152713786,2950.0,-1.9617019748331126,3.5142562245445834,42.12570368683088,109.50495381951359,122.08146153826598,80.9546004441351,159.81303685725842
Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,638.82334035337,-55.291433187650696,28.074744693464847,-9.480267459248937,37.555012152713786,2950.0,-1.9617019748331126,3.5142562245445834,42.12570368683088,109.50495381951359,122.08146153826598,80.9546004441351,159.81303685725842
Sundaram Services Fund Direct Plan - Growth,103.7598786620899,-38.755538390947954,23.16287103724173,-13.36887998909132,36.53175102633305,1247.0,-5.998250702020887,-0.6355045594775706,27.533335415170345,58.32771200173682,98.08511257481547,,
Tata Digital India Fund-Direct Plan-Growth,296.94682435742345,-52.533442934864446,25.050243204414137,-11.38112745923604,36.43137066365018,2251.0,-4.811062470931779,1.5610651974288214,51.10267114712048,149.73049127949028,149.55783360464602,206.11609242369337,309.5366779437247
quant ELSS Tax Saver Fund - Growth Option - Direct Plan,570.4594859299604,-55.291433187650696,26.545321612053385,-9.480267459248937,36.02558907130232,2950.0,-2.8654019029424966,3.9863064641843677,41.219586594673466,146.50520930538934,155.93834706108984,140.74939392932157,190.40803551104028
Mirae Asset Large & Midcap Fund - Direct Plan - Growth,567.7261289895378,-55.291433187650696,26.48137496464338,-9.480267459248937,35.961642423892314,2950.0,-3.2709832134292536,-2.3029152174544842,20.7418848857119,69.31110327574339,94.40909967225758,92.71490272522264,138.46572232601036
Mirae Asset Healthcare Fund Direct Growth,123.49931115922061,-33.11625616287165,25.16019030179235,-10.616911044969513,35.77710134676187,1308.0,-7.531959938115794,-9.409277651469832,19.59978936282255,93.34298118668596,120.24825446082235,,
Axis Small Cap Fund - Direct Plan - Growth,559.7969543147208,-55.291433187650696,26.294566060125458,-9.480267459248937,35.7748335193744,2950.0,-1.3808801213960709,4.451944712311148,41.344062635928665,76.98801742919389,134.28262436914204,119.70926301555104,172.38055322715843
Kotak-Small Cap Fund - Growth - Direct,536.7381756143599,-55.291433187650696,25.73990471654377,-9.480267459248937,35.220172175792705,2950.0,-5.021928637175812,2.8983891971796303,37.34555818287163,111.88713203763874,148.3365422730619,106.74516182259622,153.66216939250643
DSP Small Cap Fund - Direct Plan - Growth,523.9853438556934,-55.291433187650696,25.425541226455174,-9.480267459248937,34.90580868570411,2950.0,-3.098875125837096,3.7324761976160032,34.937952556257144,90.23028011685857,111.12912454701504,61.64573598130839,97.59554452794487
Axis Growth Opportunities Fund - Direct Plan - IDCW,88.22355289421158,-39.09621254665889,20.90586450410139,-13.82964740703143,34.73551191113282,1216.0,-6.215813028344107,-2.532299741602077,14.790018259281801,55.99669148056245,81.17195004803072,,
Kotak Emerging Equity Scheme - Growth - Direct,510.88777219430483,-55.291433187650696,25.096763996476422,-9.480267459248937,34.57703145572536,2950.0,-2.877396773866277,0.5395400126023961,23.839014294030143,71.41226499552373,98.58168900873805,80.77467780767597,120.52751302945666
,,,,,,,,,,,,,
Edelweiss Small Cap Fund - Direct Plan - Growth,152.56080680245202,-43.68539991849739,34.99377128489505,-16.97020715738796,51.96397844228301,1127.0,-2.205206738131702,5.0113052415210735,39.33344242622594,198.65544253478308,127.58374910905204,,
BANK OF INDIA Small Cap Fund Direct Plan Growth,178.18725099601596,-39.79752326360706,37.00864300054339,-14.458917990045538,51.46756099058892,1186.0,-2.852173913043479,5.237377543330823,45.544554455445535,209.30232558139537,159.3314763231198,,
ICICI Prudential MNC Fund - Direct Plan - Growth Option,93.32003988035893,-40.441292860438566,27.048986152692155,-17.15549601215769,44.20448216484985,1005.0,-2.021222839818083,2.3218997361477642,25.582901554404152,135.60145808019442,,,
DSP Healthcare Fund - Direct Plan - Growth,127.88907529852958,-39.79752326360706,28.852239992041095,-14.458917990045538,43.311157982086634,1186.0,-7.650469906018797,-5.511682147387377,15.824848272056965,108.37393972207181,120.15444751644577,,
Invesco India Smallcap Fund - Direct Plan - Growth,117.4384236453202,-41.05003654146025,26.233077025873254,-14.65778288262265,40.890859908495905,1217.0,-4.043478260869564,1.892890120036935,37.765293383270915,160.25943396226415,103.97412199630314,,
Tata Small Cap Fund-Direct Plan-Growth,116.31375510487982,-41.05003654146025,26.036898433198232,-14.65778288262265,40.69468131582088,1217.0,-7.145294478946291,-1.0585160777184446,36.415532982836524,172.92855083183935,103.12578727851232,,
Mirae Asset Focused Fund Direct Plan Growth,85.10480430346873,-39.51613718034642,24.25295382671888,-16.248296933172067,40.50125075989095,1035.0,-4.296537834468212,-1.2908650279440266,22.886521765901108,133.29047340736412,,,
Axis Growth Opportunities Fund - Direct Plan - Growth,117.86427145708582,-42.10906531322935,25.599493218318003,-14.785103424293256,40.38459664261126,1247.0,-3.2358156028368814,0.46019328117808495,31.34777376654631,125.28379772961816,103.63805970149251,,
SBI Small Cap Fund - Direct Plan - Growth,733.3744919483458,-57.50312370547246,29.643169218737597,-9.947610889824897,39.5907801085625,2981.0,-2.6824359408995515,2.923646965703041,29.62536168013929,155.9562345653931,103.70461527405996,95.17065454439049,164.997288984865
Sundaram Services Fund Direct Plan - Growth,116.99928155184803,-41.78524398581451,24.765161124790502,-14.317355949235678,39.08251707402618,1278.0,-0.04366551297784631,1.6424091159782088,36.94372201686387,135.26840772875784,95.45225769341386,,
Nippon India Small Cap Fund - Direct Plan Growth Plan - Bonus Option,686.1975928886183,-57.50312370547246,28.721417363994938,-9.947610889824897,38.66902825381983,2981.0,-2.1240011498162112,5.578044464434575,45.389067021193384,218.90633630553143,117.07031149658005,104.20135761516663,159.0394685140855
Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,686.1975928886183,-57.50312370547246,28.721417363994938,-9.947610889824897,38.66902825381983,2981.0,-2.1240011498162112,5.578044464434575,45.389067021193384,218.90633630553143,117.07031149658005,104.20135761516663,159.0394685140855
Tata Digital India Fund-Direct Plan-Growth,326.4278644765913,-54.88156862216803,26.107864474919463,-11.952948962944287,38.06081343786375,2282.0,-5.551422232260296,4.46317707478712,50.22240535885976,216.85435825818243,169.0342235061118,238.0593466165771,343.9225685590883
DSP Quant Fund - Direct Plan - Growth,67.71045140300933,-40.441292860438566,20.65815032716003,-17.15549601215769,37.81364633931772,1005.0,-6.02711632676313,-6.016408386508665,15.89152732893072,93.13897670062052,,,
Mirae Asset Healthcare Fund Direct Growth,133.79256051958274,-36.42493171630355,26.04920335580396,-11.615183197574163,37.66438655337812,1339.0,-6.56756331602958,-4.853824589507408,21.109241983993464,118.12339331619538,120.3896103896104,,
quant ELSS Tax Saver Fund - Growth Option - Direct Plan,632.756437819502,-57.50312370547246,27.616698210657976,-9.947610889824897,37.56430910048287,2981.0,4.023253319859041,7.967892604598932,48.43132190669285,244.7422691998629,156.14584822924377,174.64711807498603,209.46554161501493
Axis Small Cap Fund - Direct Plan - Growth,593.0964467005076,-57.50312370547246,26.750176010990433,-9.947610889824897,36.69778690081533,2981.0,-0.8135987214877268,6.075201988812922,42.40717563621193,162.0729366602687,132.8444747612551,137.04861111111111,173.4080897076492
Mirae Asset Large & Midcap Fund - Direct Plan - Growth,586.7368560455568,-57.50312370547246,26.60719775148559,-9.947610889824897,36.55480864131049,2981.0,-2.914139144761476,-2.0605705759587525,22.29638102425622,129.77445941155617,83.82934221954375,108.04613841524574,134.0524926090587
Kotak-Small Cap Fund - Growth - Direct,567.8609023921014,-57.50312370547246,26.175872272771826,-9.947610889824897,36.12348316259673,2981.0,-2.166295337200823,2.89637044908003,38.452103243283936,219.94748374082707,136.59311267134737,123.3960660514813,151.45758449616642
DSP Small Cap Fund - Direct Plan - Growth,562.0236753100339,-57.50312370547246,26.040322359640044,-9.947610889824897,35.987933249464945,2981.0,-2.3334913388053105,4.470854052323044,40.43502176304587,186.7750836324567,101.09758394548037,81.55018627587381,97.09831168395262
,,,,,,,,,,,,,
Mirae Asset Midcap Fund- Direct Growth Option,114.81555733761024,-46.71682225944475,32.044740442537886,-20.456814195633477,52.50155463817136,1004.0,-1.8862741507187943,-0.7456810708165502,25.571311379350764,129.36958150486996,,,
Edelweiss Small Cap Fund - Direct Plan - Growth,152.2345263990508,-44.03981211732795,33.89294571787502,-16.73486775011508,50.6278134679901,1157.0,-1.0319276874733359,4.135031431137228,37.030670892195296,161.7049651210505,132.46765081100781,,
BANK OF INDIA Small Cap Fund Direct Plan Growth,170.9163346613546,-40.176403556183246,34.87198438392043,-14.291270608730855,49.16325499265128,1216.0,-3.6827195467422067,2.6027913994718888,32.553606237816766,163.5658914728682,160.038240917782,,
Parag Parikh ELSS Tax Saver Fund- Direct Growth,91.59657954762406,-46.71682225944475,26.66624198118699,-20.456814195633477,47.12305617682047,1004.0,-1.5876047091369891,0.8958525150543427,25.57378344737656,103.89777041116398,,,
Aditya Birla Sun Life Pharma and Healthcare Fund-Direct-Growth,86.02362204724407,-46.71682225944475,25.31421955519275,-20.456814195633477,45.77103375082623,1004.0,-0.21119324181627613,-4.206791687785108,4.593248478140555,51.44230769230768,,,
ICICI Prudential MNC Fund - Direct Plan - Growth Option,90.12961116650051,-40.816121631774735,25.43214598724324,-16.88757751929877,42.319723506542005,1035.0,-3.54071825998988,-0.8835758835758741,20.16383112791431,104.39442658092175,,,
DSP Healthcare Fund - Direct Plan - Growth,125.71795124839636,-40.176403556183246,27.681501795759832,-14.291270608730855,41.972772404490684,1216.0,-1.1239840913020989,-3.2896405919661684,6.868516961031673,75.7221880762139,119.22745135627338,,
Tata Small Cap Fund-Direct Plan-Growth,125.09961346992718,-41.42103422483338,26.80633923232596,-14.489899244426264,41.29623847675222,1247.0,-1.4100566633881315,1.2197955390334558,36.67121155447231,159.7346908357124,114.13933264013612,,
Kotak Focused equity Fund- Direct Plan- Growth option,67.35792622133602,-46.71682225944475,20.58843852740462,-20.456814195633477,41.0452527230381,1004.0,-3.4066060536310205,-2.9879211697393484,21.946966945150752,82.71470556220748,,,
SBI Small Cap Fund - Direct Plan - Growth,755.7838878721731,-57.7705749765314,29.72486111234889,-9.922514885165224,39.64737599751412,3011.0,1.128034719984575,2.432975723906174,28.69504571418466,135.69261225737367,111.38481927273389,85.01961631785268,158.76751235643425
Invesco India Smallcap Fund - Direct Plan - Growth,113.10344827586205,-41.42103422483338,24.78984622270599,-14.489899244426264,39.27974546713225,1247.0,-4.122340425531914,-2.523659305993701,32.94406883835279,130.1063829787234,104.0566037735849,,
Axis Growth Opportunities Fund - Direct Plan - Growth,113.17365269461077,-42.47339806929972,24.153978207940675,-14.618417514106453,38.77239572204713,1277.0,-1.9283746556473906,-3.348416289592769,23.539618276460384,95.96330275229357,95.06849315068494,,
Mirae Asset Focused Fund Direct Plan Growth,81.13522537562605,-39.896788357566095,22.58110572430274,-16.010857300108018,38.59196302441076,1065.0,-4.907975460122695,-6.209479902031404,20.943770126331444,99.69325153374236,,,
Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,699.5170553060483,-57.7705749765314,28.659764079264228,-9.922514885165224,38.58227896442945,3011.0,0.5718583961579717,7.890330658406393,40.6399290620811,182.11722291693405,123.73534041017267,91.78151393484696,144.73415093216104
Nippon India Small Cap Fund - Direct Plan Growth Plan - Bonus Option,699.5170553060483,-57.7705749765314,28.659764079264228,-9.922514885165224,38.58227896442945,3011.0,0.5718583961579717,7.890330658406393,40.6399290620811,182.11722291693405,123.73534041017267,91.78151393484696,144.73415093216104
Sundaram Services Fund Direct Plan - Growth,111.71170272212024,-42.15161468992164,23.282022931509093,-14.164508485913096,37.44653141742219,1308.0,-1.4812475912313978,-3.2622968758549096,31.550752404159148,108.7804926050205,91.72879334182772,,
quant ELSS Tax Saver Fund - Growth Option - Direct Plan,637.980746261526,-57.7705749765314,27.416689049252206,-9.922514885165224,37.33920393441743,3011.0,3.6305329735115,8.227166574779316,37.178868796690125,197.69943952521655,161.30730411742752,164.2922298254676,199.74373186081235
Mirae Asset Healthcare Fund Direct Growth,130.99783507183625,-36.82503718999275,25.009898485003767,-11.52476770291786,36.53466618792163,1369.0,-0.9577654951267892,-1.9588188614626454,9.573822527190412,70.59593023255815,115.8727239286371,,
Axis Small Cap Fund - Direct Plan - Growth,586.8020304568528,-57.7705749765314,26.31140085802346,-9.922514885165224,36.23391574318869,3011.0,-1.5140486242538826,4.559505409582694,34.6268656716418,133.4368530020704,129.3220338983051,124.75083056478407,162.6164596273292
Mirae Asset Large & Midcap Fund - Direct Plan - Growth,579.4662958548537,-57.7705749765314,26.14708336449729,-9.922514885165224,36.06959824966252,3011.0,-3.7211833475637737,-4.138523770821078,19.309117968513824,96.83681494696053,82.16079955974507,92.51969981238275,120.90114526823388
,,,,,,,,,,,,,
Mirae Asset Midcap Fund- Direct Growth Option,104.38051323175618,-43.71817373583118,28.670402382702733,-18.34823245937116,47.018634842073894,1035.0,-1.0578929489979132,-3.9342254052016625,11.824713431689785,123.73532316470977,,,
Edelweiss Small Cap Fund - Direct Plan - Growth,137.42337354162547,-40.89050792994289,30.429394272779618,-14.916728222601938,45.34612249538156,1188.0,-1.120032942145351,-3.391535242999678,17.16516223469139,148.55605009833351,108.17511920242741,,
Parag Parikh ELSS Tax Saver Fund- Direct Growth,91.13536108682763,-43.71817373583118,25.665738840008736,-18.34823245937116,44.0139712993799,1035.0,1.730122311892648,1.6149108139727388,17.23925397236296,95.78611497092274,,,
BANK OF INDIA Small Cap Fund Direct Plan Growth,153.08764940239047,-36.809676068063354,31.23159588422435,-12.572123586689077,43.80371947091343,1247.0,-3.6405005688282173,-6.201550387596899,14.666064981949459,150.59171597633133,134.84288354898334,,
Union Focused Fund - Direct Plan - Growth Option,66.60137120470128,-45.648296913747174,20.389973078653533,-19.88056999525779,40.27054307391133,1004.0,-2.6887871853546845,-6.1776061776061635,9.248554913294806,75.7231404958678,,,
Aditya Birla Sun Life Pharma and Healthcare Fund-Direct-Growth,72.73622047244095,-43.71817373583118,21.2592627372852,-18.34823245937116,39.60749519665636,1035.0,-3.730115194733953,-11.6758933064922,-7.0444915254237195,39.17525773195877,,,
ICICI Prudential MNC Fund - Direct Plan - Growth Option,87.83649052841477,-37.48539593154073,24.091681956536636,-14.85801830756287,38.949700264099505,1066.0,-0.9463722397476325,-0.6329113924050684,12.544802867383522,97.89915966386556,,,
SBI Small Cap Fund - Direct Plan - Growth,718.7514240145819,-55.39400495256881,28.69635326966291,-9.232202351896735,37.928555621559646,3042.0,1.387959790122269,-2.7988039031081238,14.395666461285689,132.68713394102951,97.23390769187186,88.82701923891855,149.95344161803277
Tata Small Cap Fund-Direct Plan-Growth,114.37812378898835,-38.12435154401017,24.332873316427772,-12.811838013035038,37.14471132946281,1278.0,1.7914517978211932,-4.541351786630794,15.290031260854464,147.46851414282767,99.60217968525937,,
DSP Healthcare Fund - Direct Plan - Growth,110.85562025066615,-36.809676068063354,24.403118717435035,-12.572123586689077,36.97524230412411,1247.0,-4.781853023753289,-10.859860653343908,-2.2553639233267857,59.17455114355956,111.96428571428572,,
Kotak Focused equity Fund- Direct Plan- Growth option,60.94715852442674,-43.71817373583118,18.27373680756765,-18.34823245937116,36.62196926693881,1035.0,-2.5122289993357105,-3.8133825895251174,10.28145921573986,81.89295774647888,,,
